 ID,Date,Parameter/Paramètre,Value/Valeur,Qualifier/Qualificatif,Symbol/Symbole,Approval/Approbation,Grade/Classification,Qualifiers/Qualificatifs
05EA006,2026-08-02T08:30:00Z,46,723.576,,,Provisional/Provisoire,,
05EA006,2026-08-02T08:35:00Z,46,723.555,,,Provisional/Provisoire,,
05EA006,2026-08-02T08:40:00Z,46,723.575,,,Provisional/Provisoire,,
05EA006,2026-08-02T08:45:00Z,46,723.578,,,Provisional/Provisoire,,
05EA006,2026-08-02T08:50:00Z,46,723.621,,,Provisional/Provisoire,,
05EA006,2026-08-02T08:55:00Z,46,723.617,,,Provisional/Provisoire,,
05EA006,2026-08-02T09:00:00Z,46,723.611,,,Provisional/Provisoire,,
05EA006,2026-08-02T09:05:00Z,46,723.605,,,Provisional/Provisoire,,
05EA006,2026-08-02T09:10:00Z,46,723.604,,,Provisional/Provisoire,,
05EA006,2026-08-02T09:15:00Z,46,723.619,,,Provisional/Provisoire,,
05EA006,2026-08-02T09:20:00Z,46,723.623,,,Provisional/Provisoire,,
05EA006,2026-08-02T09:25:00Z,46,723.618,,,Provisional/Provisoire,,
05EA006,2026-08-02T09:30:00Z,46,723.617,,,Provisional/Provisoire,,
05EA006,2026-08-02T09:35:00Z,46,723.617,,,Provisional/Provisoire,,
05EA006,2026-08-02T09:40:00Z,46,723.619,,,Provisional/Provisoire,,
05EA006,2026-08-02T09:45:00Z,46,723.624,,,Provisional/Provisoire,,
05EA006,2026-08-02T09:50:00Z,46,723.618,,,Provisional/Provisoire,,
05EA006,2026-08-02T09:55:00Z,46,723.619,,,Provisional/Provisoire,,
05EA006,2026-08-02T10:00:00Z,46,723.626,,,Provisional/Provisoire,,
05EA006,2026-08-02T10:05:00Z,46,723.624,,,Provisional/Provisoire,,
05EA006,2026-08-02T10:10:00Z,46,723.616,,,Provisional/Provisoire,,
05EA006,2026-08-02T10:15:00Z,46,723.598,,,Provisional/Provisoire,,
05EA006,2026-08-02T10:20:00Z,46,723.603,,,Provisional/Provisoire,,
05EA006,2026-08-02T10:25:00Z,46,723.603,,,Provisional/Provisoire,,
05EA006,2026-08-02T10:30:00Z,46,723.610,,,Provisional/Provisoire,,
05EA006,2026-08-02T10:35:00Z,46,723.614,,,Provisional/Provisoire,,
05EA006,2026-08-02T10:40:00Z,46,723.614,,,Provisional/Provisoire,,
05EA006,2026-08-02T10:45:00Z,46,723.613,,,Provisional/Provisoire,,
05EA006,2026-08-02T10:50:00Z,46,723.602,,,Provisional/Provisoire,,
05EA006,2026-08-02T10:55:00Z,46,723.606,,,Provisional/Provisoire,,
05EA006,2026-08-02T11:00:00Z,46,723.605,,,Provisional/Provisoire,,
05EA006,2026-08-02T11:05:00Z,46,723.607,,,Provisional/Provisoire,,
05EA006,2026-08-02T11:10:00Z,46,723.621,,,Provisional/Provisoire,,
05EA006,2026-08-02T11:15:00Z,46,723.628,,,Provisional/Provisoire,,
05EA006,2026-08-02T11:20:00Z,46,723.619,,,Provisional/Provisoire,,
05EA006,2026-08-02T11:25:00Z,46,723.613,,,Provisional/Provisoire,,
05EA006,2026-08-02T11:30:00Z,46,723.606,,,Provisional/Provisoire,,
05EA006,2026-08-02T11:35:00Z,46,723.604,,,Provisional/Provisoire,,
05EA006,2026-08-02T11:40:00Z,46,723.610,,,Provisional/Provisoire,,
05EA006,2026-08-02T11:45:00Z,46,723.609,,,Provisional/Provisoire,,
05EA006,2026-08-02T11:50:00Z,46,723.615,,,Provisional/Provisoire,,
05EA006,2026-08-02T11:55:00Z,46,723.618,,,Provisional/Provisoire,,
05EA006,2026-08-02T12:00:00Z,46,723.621,,,Provisional/Provisoire,,
05EA006,2026-08-02T12:05:00Z,46,723.610,,,Provisional/Provisoire,,
05EA006,2026-08-02T12:10:00Z,46,723.605,,,Provisional/Provisoire,,
05EA006,2026-08-02T12:15:00Z,46,723.607,,,Provisional/Provisoire,,
05EA006,2026-08-02T12:20:00Z,46,723.613,,,Provisional/Provisoire,,
05EA006,2026-08-02T12:25:00Z,46,723.616,,,Provisional/Provisoire,,
05EA006,2026-08-02T12:30:00Z,46,723.613,,,Provisional/Provisoire,,
05EA006,2026-08-02T12:35:00Z,46,723.614,,,Provisional/Provisoire,,
05EA006,2026-08-02T12:40:00Z,46,723.605,,,Provisional/Provisoire,,
05EA006,2026-08-02T12:45:00Z,46,723.599,,,Provisional/Provisoire,,
05EA006,2026-08-02T12:50:00Z,46,723.573,,,Provisional/Provisoire,,
05EA006,2026-08-02T12:55:00Z,46,723.588,,,Provisional/Provisoire,,
05EA006,2026-08-02T13:00:00Z,46,723.592,,,Provisional/Provisoire,,
05EA006,2026-08-02T13:05:00Z,46,723.595,,,Provisional/Provisoire,,
05EA006,2026-08-02T13:10:00Z,46,723.597,,,Provisional/Provisoire,,
05EA006,2026-08-02T13:15:00Z,46,723.610,,,Provisional/Provisoire,,
05EA006,2026-08-02T13:20:00Z,46,723.604,,,Provisional/Provisoire,,
05EA006,2026-08-02T13:25:00Z,46,723.595,,,Provisional/Provisoire,,
05EA006,2026-08-02T13:30:00Z,46,723.582,,,Provisional/Provisoire,,
05EA006,2026-08-02T13:35:00Z,46,723.589,,,Provisional/Provisoire,,
05EA006,2026-08-02T13:40:00Z,46,723.596,,,Provisional/Provisoire,,
05EA006,2026-08-02T13:45:00Z,46,723.611,,,Provisional/Provisoire,,
05EA006,2026-08-02T13:50:00Z,46,723.615,,,Provisional/Provisoire,,
05EA006,2026-08-02T13:55:00Z,46,723.596,,,Provisional/Provisoire,,
05EA006,2026-08-02T14:00:00Z,46,723.605,,,Provisional/Provisoire,,
05EA006,2026-08-02T14:05:00Z,46,723.589,,,Provisional/Provisoire,,
05EA006,2026-08-02T14:10:00Z,46,723.590,,,Provisional/Provisoire,,
05EA006,2026-08-02T14:15:00Z,46,723.584,,,Provisional/Provisoire,,
05EA006,2026-08-02T14:20:00Z,46,723.578,,,Provisional/Provisoire,,
05EA006,2026-08-02T14:25:00Z,46,723.600,,,Provisional/Provisoire,,
05EA006,2026-08-02T14:30:00Z,46,723.607,,,Provisional/Provisoire,,
05EA006,2026-08-02T14:35:00Z,46,723.608,,,Provisional/Provisoire,,
05EA006,2026-08-02T14:40:00Z,46,723.600,,,Provisional/Provisoire,,
05EA006,2026-08-02T14:45:00Z,46,723.595,,,Provisional/Provisoire,,
05EA006,2026-08-02T14:50:00Z,46,723.560,,,Provisional/Provisoire,,
05EA006,2026-08-02T14:55:00Z,46,723.596,,,Provisional/Provisoire,,
05EA006,2026-08-02T15:00:00Z,46,723.595,,,Provisional/Provisoire,,
05EA006,2026-08-02T15:05:00Z,46,723.602,,,Provisional/Provisoire,,
05EA006,2026-08-02T15:10:00Z,46,723.601,,,Provisional/Provisoire,,
05EA006,2026-08-02T15:15:00Z,46,723.600,,,Provisional/Provisoire,,
05EA006,2026-08-02T15:20:00Z,46,723.561,,,Provisional/Provisoire,,
05EA006,2026-08-02T15:25:00Z,46,723.566,,,Provisional/Provisoire,,
05EA006,2026-08-02T15:30:00Z,46,723.572,,,Provisional/Provisoire,,
05EA006,2026-08-02T15:35:00Z,46,723.602,,,Provisional/Provisoire,,
05EA006,2026-08-02T15:40:00Z,46,723.605,,,Provisional/Provisoire,,
05EA006,2026-08-02T15:45:00Z,46,723.610,,,Provisional/Provisoire,,
05EA006,2026-08-02T15:50:00Z,46,723.593,,,Provisional/Provisoire,,
05EA006,2026-08-02T15:55:00Z,46,723.584,,,Provisional/Provisoire,,
05EA006,2026-08-02T16:00:00Z,46,723.589,,,Provisional/Provisoire,,
05EA006,2026-08-02T16:05:00Z,46,723.610,,,Provisional/Provisoire,,
05EA006,2026-08-02T16:10:00Z,46,723.609,,,Provisional/Provisoire,,
05EA006,2026-08-02T16:15:00Z,46,723.608,,,Provisional/Provisoire,,
05EA006,2026-08-02T16:20:00Z,46,723.577,,,Provisional/Provisoire,,
05EA006,2026-08-02T16:25:00Z,46,723.585,,,Provisional/Provisoire,,
05EA006,2026-08-02T16:30:00Z,46,723.578,,,Provisional/Provisoire,,
05EA006,2026-08-02T16:35:00Z,46,723.662,,,Provisional/Provisoire,,
05EA006,2026-08-02T16:40:00Z,46,723.628,,,Provisional/Provisoire,,
05EA006,2026-08-02T16:45:00Z,46,723.631,,,Provisional/Provisoire,,
05EA006,2026-08-02T16:50:00Z,46,723.635,,,Provisional/Provisoire,,
05EA006,2026-08-02T16:55:00Z,46,723.666,,,Provisional/Provisoire,,
05EA006,2026-08-02T17:00:00Z,46,723.651,,,Provisional/Provisoire,,
05EA006,2026-08-02T17:05:00Z,46,723.640,,,Provisional/Provisoire,,
05EA006,2026-08-02T17:10:00Z,46,723.655,,,Provisional/Provisoire,,
05EA006,2026-08-02T17:15:00Z,46,723.660,,,Provisional/Provisoire,,
05EA006,2026-08-02T17:20:00Z,46,723.625,,,Provisional/Provisoire,,
05EA006,2026-08-02T17:25:00Z,46,723.600,,,Provisional/Provisoire,,
05EA006,2026-08-02T17:30:00Z,46,723.631,,,Provisional/Provisoire,,
05EA006,2026-08-02T17:35:00Z,46,723.638,,,Provisional/Provisoire,,
05EA006,2026-08-02T17:40:00Z,46,723.641,,,Provisional/Provisoire,,
05EA006,2026-08-02T17:45:00Z,46,723.649,,,Provisional/Provisoire,,
05EA006,2026-08-02T17:50:00Z,46,723.673,,,Provisional/Provisoire,,
05EA006,2026-08-02T17:55:00Z,46,723.645,,,Provisional/Provisoire,,
05EA006,2026-08-02T18:00:00Z,46,723.615,,,Provisional/Provisoire,,
05EA006,2026-08-02T18:05:00Z,46,723.614,,,Provisional/Provisoire,,
05EA006,2026-08-02T18:10:00Z,46,723.658,,,Provisional/Provisoire,,
05EA006,2026-08-02T18:15:00Z,46,723.666,,,Provisional/Provisoire,,
05EA006,2026-08-02T18:20:00Z,46,723.667,,,Provisional/Provisoire,,
05EA006,2026-08-02T18:25:00Z,46,723.647,,,Provisional/Provisoire,,
05EA006,2026-08-02T18:30:00Z,46,723.659,,,Provisional/Provisoire,,
05EA006,2026-08-02T18:35:00Z,46,723.661,,,Provisional/Provisoire,,
05EA006,2026-08-02T18:40:00Z,46,723.642,,,Provisional/Provisoire,,
05EA006,2026-08-02T18:45:00Z,46,723.648,,,Provisional/Provisoire,,
05EA006,2026-08-02T18:50:00Z,46,723.650,,,Provisional/Provisoire,,
05EA006,2026-08-02T18:55:00Z,46,723.684,,,Provisional/Provisoire,,
05EA006,2026-08-02T19:00:00Z,46,723.659,,,Provisional/Provisoire,,
05EA006,2026-08-02T19:05:00Z,46,723.648,,,Provisional/Provisoire,,
05EA006,2026-08-02T19:10:00Z,46,723.623,,,Provisional/Provisoire,,
05EA006,2026-08-02T19:15:00Z,46,723.651,,,Provisional/Provisoire,,
05EA006,2026-08-02T19:20:00Z,46,723.658,,,Provisional/Provisoire,,
05EA006,2026-08-02T19:25:00Z,46,723.645,,,Provisional/Provisoire,,
05EA006,2026-08-02T19:30:00Z,46,723.639,,,Provisional/Provisoire,,
05EA006,2026-08-02T19:35:00Z,46,723.673,,,Provisional/Provisoire,,
05EA006,2026-08-02T19:40:00Z,46,723.652,,,Provisional/Provisoire,,
05EA006,2026-08-02T19:45:00Z,46,723.625,,,Provisional/Provisoire,,
05EA006,2026-08-02T19:50:00Z,46,723.617,,,Provisional/Provisoire,,
05EA006,2026-08-02T19:55:00Z,46,723.654,,,Provisional/Provisoire,,
05EA006,2026-08-02T20:00:00Z,46,723.657,,,Provisional/Provisoire,,
05EA006,2026-08-02T20:05:00Z,46,723.650,,,Provisional/Provisoire,,
05EA006,2026-08-02T20:10:00Z,46,723.636,,,Provisional/Provisoire,,
05EA006,2026-08-02T20:15:00Z,46,723.654,,,Provisional/Provisoire,,
05EA006,2026-08-02T20:20:00Z,46,723.644,,,Provisional/Provisoire,,
05EA006,2026-08-02T20:25:00Z,46,723.634,,,Provisional/Provisoire,,
05EA006,2026-08-02T20:30:00Z,46,723.651,,,Provisional/Provisoire,,
05EA006,2026-08-02T20:35:00Z,46,723.684,,,Provisional/Provisoire,,
05EA006,2026-08-02T20:40:00Z,46,723.675,,,Provisional/Provisoire,,
05EA006,2026-08-02T20:45:00Z,46,723.648,,,Provisional/Provisoire,,
05EA006,2026-08-02T20:50:00Z,46,723.662,,,Provisional/Provisoire,,
05EA006,2026-08-02T20:55:00Z,46,723.650,,,Provisional/Provisoire,,
05EA006,2026-08-02T21:00:00Z,46,723.636,,,Provisional/Provisoire,,
05EA006,2026-08-02T21:05:00Z,46,723.626,,,Provisional/Provisoire,,
05EA006,2026-08-02T21:10:00Z,46,723.654,,,Provisional/Provisoire,,
05EA006,2026-08-02T21:15:00Z,46,723.644,,,Provisional/Provisoire,,
05EA006,2026-08-02T21:20:00Z,46,723.640,,,Provisional/Provisoire,,
05EA006,2026-08-02T21:25:00Z,46,723.668,,,Provisional/Provisoire,,
05EA006,2026-08-02T21:30:00Z,46,723.657,,,Provisional/Provisoire,,
05EA006,2026-08-02T21:35:00Z,46,723.623,,,Provisional/Provisoire,,
05EA006,2026-08-02T21:40:00Z,46,723.604,,,Provisional/Provisoire,,
05EA006,2026-08-02T21:45:00Z,46,723.633,,,Provisional/Provisoire,,
05EA006,2026-08-02T21:50:00Z,46,723.637,,,Provisional/Provisoire,,
05EA006,2026-08-02T21:55:00Z,46,723.640,,,Provisional/Provisoire,,
05EA006,2026-08-02T22:00:00Z,46,723.638,,,Provisional/Provisoire,,
05EA006,2026-08-02T22:05:00Z,46,723.614,,,Provisional/Provisoire,,
05EA006,2026-08-02T22:10:00Z,46,723.597,,,Provisional/Provisoire,,
05EA006,2026-08-02T22:15:00Z,46,723.598,,,Provisional/Provisoire,,
05EA006,2026-08-02T22:20:00Z,46,723.634,,,Provisional/Provisoire,,
05EA006,2026-08-02T22:25:00Z,46,723.634,,,Provisional/Provisoire,,
05EA006,2026-08-02T22:30:00Z,46,723.623,,,Provisional/Provisoire,,
05EA006,2026-08-02T22:35:00Z,46,723.657,,,Provisional/Provisoire,,
05EA006,2026-08-02T22:40:00Z,46,723.647,,,Provisional/Provisoire,,
05EA006,2026-08-02T22:45:00Z,46,723.623,,,Provisional/Provisoire,,
05EA006,2026-08-02T22:50:00Z,46,723.614,,,Provisional/Provisoire,,
05EA006,2026-08-02T22:55:00Z,46,723.598,,,Provisional/Provisoire,,
05EA006,2026-08-02T23:00:00Z,46,723.630,,,Provisional/Provisoire,,
05EA006,2026-08-02T23:05:00Z,46,723.636,,,Provisional/Provisoire,,
05EA006,2026-08-02T23:10:00Z,46,723.629,,,Provisional/Provisoire,,
05EA006,2026-08-02T23:15:00Z,46,723.651,,,Provisional/Provisoire,,
05EA006,2026-08-02T23:20:00Z,46,723.638,,,Provisional/Provisoire,,
05EA006,2026-08-02T23:25:00Z,46,723.620,,,Provisional/Provisoire,,
05EA006,2026-08-02T23:30:00Z,46,723.609,,,Provisional/Provisoire,,
05EA006,2026-08-02T23:35:00Z,46,723.618,,,Provisional/Provisoire,,
05EA006,2026-08-02T23:40:00Z,46,723.617,,,Provisional/Provisoire,,
05EA006,2026-08-02T23:45:00Z,46,723.633,,,Provisional/Provisoire,,
05EA006,2026-08-02T23:50:00Z,46,723.631,,,Provisional/Provisoire,,
05EA006,2026-08-02T23:55:00Z,46,723.636,,,Provisional/Provisoire,,
05EA006,2026-08-03T00:00:00Z,46,723.610,,,Provisional/Provisoire,,
05EA006,2026-08-03T00:05:00Z,46,723.603,,,Provisional/Provisoire,,
05EA006,2026-08-03T00:10:00Z,46,723.602,,,Provisional/Provisoire,,
05EA006,2026-08-03T00:15:00Z,46,723.616,,,Provisional/Provisoire,,
05EA006,2026-08-03T00:20:00Z,46,723.618,,,Provisional/Provisoire,,
05EA006,2026-08-03T00:25:00Z,46,723.614,,,Provisional/Provisoire,,
05EA006,2026-08-03T00:30:00Z,46,723.596,,,Provisional/Provisoire,,
05EA006,2026-08-03T00:35:00Z,46,723.593,,,Provisional/Provisoire,,
05EA006,2026-08-03T00:40:00Z,46,723.585,,,Provisional/Provisoire,,
05EA006,2026-08-03T00:45:00Z,46,723.637,,,Provisional/Provisoire,,
05EA006,2026-08-03T00:50:00Z,46,723.630,,,Provisional/Provisoire,,
05EA006,2026-08-03T00:55:00Z,46,723.638,,,Provisional/Provisoire,,
05EA006,2026-08-03T01:00:00Z,46,723.644,,,Provisional/Provisoire,,
05EA006,2026-08-03T01:05:00Z,46,723.654,,,Provisional/Provisoire,,
05EA006,2026-08-03T01:10:00Z,46,723.647,,,Provisional/Provisoire,,
05EA006,2026-08-03T01:15:00Z,46,723.645,,,Provisional/Provisoire,,
05EA006,2026-08-03T01:20:00Z,46,723.643,,,Provisional/Provisoire,,
05EA006,2026-08-03T01:25:00Z,46,723.634,,,Provisional/Provisoire,,
05EA006,2026-08-03T01:30:00Z,46,723.643,,,Provisional/Provisoire,,
05EA006,2026-08-03T01:35:00Z,46,723.640,,,Provisional/Provisoire,,
05EA006,2026-08-03T01:40:00Z,46,723.623,,,Provisional/Provisoire,,
05EA006,2026-08-03T01:45:00Z,46,723.626,,,Provisional/Provisoire,,
05EA006,2026-08-03T01:50:00Z,46,723.619,,,Provisional/Provisoire,,
05EA006,2026-08-03T01:55:00Z,46,723.619,,,Provisional/Provisoire,,
05EA006,2026-08-03T02:00:00Z,46,723.613,,,Provisional/Provisoire,,
05EA006,2026-08-03T02:05:00Z,46,723.622,,,Provisional/Provisoire,,
05EA006,2026-08-03T02:10:00Z,46,723.626,,,Provisional/Provisoire,,
05EA006,2026-08-03T02:15:00Z,46,723.626,,,Provisional/Provisoire,,
05EA006,2026-08-03T02:20:00Z,46,723.624,,,Provisional/Provisoire,,
05EA006,2026-08-03T02:25:00Z,46,723.623,,,Provisional/Provisoire,,
05EA006,2026-08-03T02:30:00Z,46,723.615,,,Provisional/Provisoire,,
05EA006,2026-08-03T02:35:00Z,46,723.616,,,Provisional/Provisoire,,
05EA006,2026-08-03T02:40:00Z,46,723.624,,,Provisional/Provisoire,,
05EA006,2026-08-03T02:45:00Z,46,723.629,,,Provisional/Provisoire,,
05EA006,2026-08-03T02:50:00Z,46,723.625,,,Provisional/Provisoire,,
05EA006,2026-08-03T02:55:00Z,46,723.620,,,Provisional/Provisoire,,
05EA006,2026-08-03T03:00:00Z,46,723.624,,,Provisional/Provisoire,,
05EA006,2026-08-03T03:05:00Z,46,723.621,,,Provisional/Provisoire,,
05EA006,2026-08-03T03:10:00Z,46,723.620,,,Provisional/Provisoire,,
05EA006,2026-08-03T03:15:00Z,46,723.632,,,Provisional/Provisoire,,
05EA006,2026-08-03T03:20:00Z,46,723.627,,,Provisional/Provisoire,,
05EA006,2026-08-03T03:25:00Z,46,723.629,,,Provisional/Provisoire,,
05EA006,2026-08-03T03:30:00Z,46,723.638,,,Provisional/Provisoire,,
05EA006,2026-08-03T03:35:00Z,46,723.637,,,Provisional/Provisoire,,
05EA006,2026-08-03T03:40:00Z,46,723.630,,,Provisional/Provisoire,,
05EA006,2026-08-03T03:45:00Z,46,723.626,,,Provisional/Provisoire,,
05EA006,2026-08-03T03:50:00Z,46,723.625,,,Provisional/Provisoire,,
05EA006,2026-08-03T03:55:00Z,46,723.629,,,Provisional/Provisoire,,
05EA006,2026-08-03T04:00:00Z,46,723.631,,,Provisional/Provisoire,,
