event_id,rain_start_utc,rain_end_utc,rain_duration_h,analysis_end_utc,truncation_reason,response_censored,pre_stage_m,pre_discharge_m3s,antecedent_24h_mm,antecedent_72h_mm,antecedent_168h_mm,response_onset_utc,lag_to_onset_h,departure_peak_utc,q_departure_peak_m3s,stage_departure_peak_m,estimated_recession_days_lost,recovery_utc,recovery_duration_h,spatial_periods_requested,spatial_periods_available,spatial_coverage_fraction,basin_mean_mm,basin_max_mm,basin_pct_gt_5mm,basin_pct_gt_10mm,basin_pct_gt_20mm,basin_pct_gt_30mm,basin_pct_gt_50mm,lower_mean_mm,lower_max_mm,lower_pct_gt_5mm,lower_pct_gt_10mm,lower_pct_gt_20mm,lower_pct_gt_30mm,lower_pct_gt_50mm,upper_mean_mm,upper_max_mm,upper_pct_gt_5mm,upper_pct_gt_10mm,upper_pct_gt_20mm,upper_pct_gt_30mm,upper_pct_gt_50mm,middle_mean_mm,middle_max_mm,middle_pct_gt_5mm,middle_pct_gt_10mm,middle_pct_gt_20mm,middle_pct_gt_30mm,middle_pct_gt_50mm,atim_mean_mm,atim_max_mm,atim_pct_gt_5mm,atim_pct_gt_10mm,atim_pct_gt_20mm,atim_pct_gt_30mm,atim_pct_gt_50mm,carrot_mean_mm,carrot_max_mm,carrot_pct_gt_5mm,carrot_pct_gt_10mm,carrot_pct_gt_20mm,carrot_pct_gt_30mm,carrot_pct_gt_50mm,local_mean_mm,local_max_mm,local_pct_gt_5mm,local_pct_gt_10mm,local_pct_gt_20mm,local_pct_gt_30mm,local_pct_gt_50mm,basin_mm,lower_ratio,upper_ratio,duration_h,storm_type,isolated_event,response_quality,eligible_for_point_training,eligible_for_recovery_training,peak_support_status,recomputed_peak_utc,recomputed_q_departure_peak_m3s,recomputed_stage_departure_peak_m,q_departure_at_analysis_end_m3s,stage_departure_at_analysis_end_m,hours_observed_after_peak,post_peak_decline_m3s,post_peak_decline_fraction,last_6h_departure_change_m3s,last_12h_departure_change_m3s,minimum_required_peak_decline_m3s,peak_resolved,recomputed_peak_days_lost,censored_remaining_days_lower_bound,recomputed_recovery_utc,recovery_complete,recovery_duration_h.1,eligible_for_peak_training,eligible_as_censored_lower_bound,peak_response_quality,target_status,target_peak_utc,observed_q_at_peak_m3s,baseline_q_at_peak_m3s,q_departure_at_peak_m3s,observed_stage_at_peak_m,baseline_stage_at_peak_m,stage_departure_at_peak_m,q_linear_days_lost,stage_linear_days_lost,q_exact_recession_equivalent_days,stage_exact_recession_equivalent_days,stage_minus_q_exact_days,stage_to_q_exact_ratio,stage_q_target_agreement
47,2026-02-26T18:00:00+00:00,2026-02-27T00:00:00+00:00,6.0,2026-03-02T12:00:00+00:00,next_rain_event,True,0.744,0.121,0.0199952375329476,1.707094011605174,4.686664169744334,2026-03-01T09:00:00+00:00,63.0,2026-03-02T12:00:00+00:00,16.117004835085798,2.6948767043276733,,,,1,1,1.0,1.6556451945077806,2.550099849700928,0.0,0.0,0.0,0.0,0.0,1.1192299723625183,1.614549994468689,0.0,0.0,0.0,0.0,0.0,1.8016541202863057,2.113349914550781,0.0,0.0,0.0,0.0,0.0,1.8362474501132968,2.550099849700928,0.0,0.0,0.0,0.0,0.0,1.0285374820232391,1.180649995803833,0.0,0.0,0.0,0.0,0.0,1.614549994468689,1.614549994468689,0.0,0.0,0.0,0.0,0.0,1.0927199602127076,1.247399926185608,0.0,0.0,0.0,0.0,0.0,1.6556451945077806,0.6760083477277042,1.0881885359634274,6.0,upper_lake_chain_concentrated,True,censored_lower_bound,False,False,evaluated,2026-03-02T12:00:00+00:00,16.117004835085798,2.6948767043276733,16.117004835085798,2.6948767043276733,0.0,0.0,0.0,,,1.6117004835085798,False,,,,False,,False,False,implausible_or_unsupported_peak_days_lost,evaluated,2026-03-02T12:00:00+00:00,0.121,-15.996004835085799,16.117004835085798,0.75,-1.9448767043276733,2.6948767043276733,,,,,,,False
48,2026-03-02T12:00:00+00:00,2026-03-04T18:00:00+00:00,54.0,2026-03-12T12:00:00+00:00,next_rain_event,True,0.75,0.121,0.0959988063883169,1.3342630529978556,5.433810574418333,2026-03-03T00:00:00+00:00,12.0,2026-03-12T12:00:00+00:00,1.2139872914719114,0.321516515581693,13.742108678251611,,,9,9,1.0,5.023770703313251,8.511524876579642,54.761904761904766,0.0,0.0,0.0,0.0,3.472804882843048,6.145924802869558,10.0,0.0,0.0,0.0,0.0,4.048051967828845,6.3782497979700565,33.33333333333333,0.0,0.0,0.0,0.0,6.384684854838997,8.511524876579642,90.0,0.0,0.0,0.0,0.0,2.3860561756882817,3.840924844145775,0.0,0.0,0.0,0.0,0.0,6.145924802869558,6.145924802869558,100.0,0.0,0.0,0.0,0.0,3.807579864561558,4.637774907052517,0.0,0.0,0.0,0.0,0.0,5.023770703313251,0.6912745600735084,0.8057796039853281,54.0,middle_mainstem_concentrated,True,censored_lower_bound,False,False,evaluated,2026-03-12T12:00:00+00:00,1.2139872914719114,0.321516515581693,1.2139872914719114,0.2200020818639967,0.0,0.0,0.0,,,0.1213987291471911,False,13.742108678251611,13.742108678251611,,False,,False,True,unresolved_peak_lower_bound,evaluated,2026-03-12T12:00:00+00:00,0.229,-0.9849872914719113,1.2139872914719114,0.758,0.5379979181360033,0.22000208186399672,13.742108678251613,11.197748674038147,10.791666666666666,10.375,-0.4166666666666661,0.9613899613899615,True
49,2026-03-12T12:00:00+00:00,2026-03-13T00:00:00+00:00,12.0,2026-03-17T00:00:00+00:00,next_rain_event,True,0.758,0.229,0.1834797582747082,0.4088190401144813,0.5658690361999019,2026-03-13T04:00:00+00:00,16.0,2026-03-17T00:00:00+00:00,0.622112273332966,0.0998569998083204,5.36871511320956,,,2,2,1.0,3.0658713564986275,5.677199840545654,2.380952380952381,0.0,0.0,0.0,0.0,3.0270649194717407,4.04449987411499,0.0,0.0,0.0,0.0,0.0,3.914212410648664,5.677199840545654,8.333333333333332,0.0,0.0,0.0,0.0,2.5762699425220488,3.3416998982429504,0.0,0.0,0.0,0.0,0.0,3.523599922657013,4.04449987411499,0.0,0.0,0.0,0.0,0.0,2.3612998723983765,2.3612998723983765,0.0,0.0,0.0,0.0,0.0,2.762989926338196,3.2443997859954834,0.0,0.0,0.0,0.0,0.0,3.0658713564986275,0.9873424444425464,1.276704713115844,12.0,mixed_or_weak,True,censored_lower_bound,False,False,evaluated,2026-03-17T00:00:00+00:00,0.622112273332966,0.0998569998083204,0.622112273332966,0.0998569998083204,0.0,0.0,0.0,,,0.1,False,5.36871511320956,5.36871511320956,,False,,False,True,unresolved_peak_lower_bound,evaluated,2026-03-17T00:00:00+00:00,0.275,-0.34711227333296596,0.622112273332966,0.758,0.6581430001916796,0.09985699980832041,5.36871511320956,4.656466747276416,4.833333333333333,4.5,-0.33333333333333304,0.9310344827586208,True
50,2026-03-17T00:00:00+00:00,2026-03-17T06:00:00+00:00,6.0,2026-03-19T06:00:00+00:00,next_rain_event,True,0.758,0.275,0.1376642819627054,0.7197809375107419,4.262052285049798,2026-03-17T05:00:00+00:00,5.0,2026-03-19T06:00:00+00:00,0.8058088404444005,0.287712230537426,6.221965826805231,,,1,1,1.0,1.5760594783794313,2.401399850845337,0.0,0.0,0.0,0.0,0.0,1.7499699473381043,2.229699850082397,0.0,0.0,0.0,0.0,0.0,1.0005666340390842,1.5124999284744265,0.0,0.0,0.0,0.0,0.0,1.834399950504303,2.401399850845337,0.0,0.0,0.0,0.0,0.0,1.5339750051498413,1.7242000102996826,0.0,0.0,0.0,0.0,0.0,2.229699850082397,2.229699850082397,0.0,0.0,0.0,0.0,0.0,1.826819920539856,2.031299829483032,0.0,0.0,0.0,0.0,0.0,1.5760594783794313,1.1103451178996715,0.6348533464409019,6.0,tributary_localized_carrot_creek,True,censored_lower_bound,False,False,evaluated,2026-03-19T06:00:00+00:00,0.8058088404444005,0.287712230537426,0.8058088404444005,0.2292691838327452,0.0,0.0,0.0,,,0.1,False,6.221965826805231,6.221965826805231,,False,,False,True,unresolved_peak_lower_bound,evaluated,2026-03-19T06:00:00+00:00,0.7745,-0.03130884044440051,0.8058088404444005,0.9365000000000001,0.7072308161672549,0.2292691838327452,6.221965826805231,10.337064005642075,5.541666666666667,9.625,4.083333333333333,1.7368421052631577,True
51,2026-03-19T06:00:00+00:00,2026-03-21T18:00:00+00:00,60.0,2026-03-24T18:00:00+00:00,next_rain_event,True,0.9365,0.7745,0.0784499974577641,1.8207642331558629,5.717691525927787,2026-03-19T13:00:00+00:00,7.0,2026-03-24T18:00:00+00:00,1.3605067240596294,0.2387552473466836,10.50219761074033,,,10,10,1.0,18.080863853168143,22.143249291926622,100.0,100.0,19.047619047619047,0.0,0.0,14.775354728428647,17.395899273455143,100.0,100.0,0.0,0.0,0.0,19.613286866738537,22.143249291926622,100.0,100.0,50.0,0.0,0.0,18.81416460739565,20.690899282693863,100.0,100.0,10.0,0.0,0.0,13.475874803349145,15.90544970461633,100.0,100.0,0.0,0.0,0.0,17.395899273455143,17.395899273455143,100.0,100.0,0.0,0.0,0.0,15.29082975948695,16.119049889966846,100.0,100.0,0.0,0.0,0.0,18.080863853168143,0.8171819028347862,1.0847538605464295,60.0,widespread_basin,True,censored_lower_bound,False,False,evaluated,2026-03-24T18:00:00+00:00,1.3605067240596294,0.2387552473466836,1.3605067240596294,0.2387552473466836,0.0,0.0,0.0,,,0.1360506724059629,False,10.50219761074033,10.50219761074033,,False,,False,True,unresolved_peak_lower_bound,evaluated,2026-03-24T18:00:00+00:00,1.33,-0.03050672405962934,1.3605067240596294,1.04,0.8012447526533164,0.23875524734668363,10.50219761074033,10.122699635041718,8.666666666666666,9.458333333333334,0.7916666666666679,1.091346153846154,True
52,2026-03-24T18:00:00+00:00,2026-03-26T12:00:00+00:00,42.0,2026-04-02T00:00:00+00:00,next_rain_event,True,1.04,1.33,0.4131702265405605,0.7251535522823576,18.90594597380342,2026-03-25T01:00:00+00:00,7.0,2026-04-02T00:00:00+00:00,2.9177759449604945,0.3313434995322886,22.134327192839937,,,7,7,1.0,8.192537881578097,8.628749850206077,100.0,0.0,0.0,0.0,0.0,8.047824789956213,8.436649773269892,100.0,0.0,0.0,0.0,0.0,8.217712263925932,8.628749850206077,100.0,0.0,0.0,0.0,0.0,8.249789797980338,8.446649640798569,100.0,0.0,0.0,0.0,0.0,7.763087268918753,8.268799632787704,100.0,0.0,0.0,0.0,0.0,8.259849850088358,8.259849850088358,100.0,0.0,0.0,0.0,0.0,8.23320979475975,8.436649773269892,100.0,0.0,0.0,0.0,0.0,8.192537881578097,0.9823359874908496,1.0030728429592548,42.0,widespread_basin,True,censored_lower_bound,False,False,evaluated,2026-04-02T00:00:00+00:00,2.9177759449604945,0.3313434995322886,2.9177759449604945,0.3313434995322886,0.0,0.0,0.0,,,0.2917775944960494,False,22.134327192839937,22.134327192839937,,False,,False,True,unresolved_peak_lower_bound,evaluated,2026-04-02T00:00:00+00:00,2.94,0.02222405503950531,2.9177759449604945,1.1604999999999999,0.8291565004677113,0.3313434995322886,22.134327192839937,13.803802013625653,15.541666666666666,12.583333333333334,-2.958333333333332,0.8096514745308312,True
53,2026-04-02T00:00:00+00:00,2026-04-03T06:00:00+00:00,30.0,2026-04-07T00:00:00+00:00,next_rain_event,True,1.1605,2.94,0.0108523808206276,0.8444767664650928,2.347992795525767,2026-04-02T19:00:00+00:00,19.0,2026-04-07T00:00:00+00:00,1.3202221550585875,0.1220667804744388,6.356582645480886,,,5,5,1.0,3.42859397012563,5.230899810791016,2.380952380952381,0.0,0.0,0.0,0.0,2.631374955549836,3.3616998344659805,0.0,0.0,0.0,0.0,0.0,4.559545708199342,5.230899810791016,8.333333333333332,0.0,0.0,0.0,0.0,3.1486324345693,4.508999928832054,0.0,0.0,0.0,0.0,0.0,3.016487445682287,3.3616998344659805,0.0,0.0,0.0,0.0,0.0,2.2468999475240707,2.2468999475240707,0.0,0.0,0.0,0.0,0.0,2.4001799650490283,2.736049979925156,0.0,0.0,0.0,0.0,0.0,3.42859397012563,0.7674793161505262,1.3298587549088736,30.0,upper_lake_chain_concentrated,True,censored_lower_bound,False,False,evaluated,2026-04-07T00:00:00+00:00,1.3202221550585875,0.1220667804744388,1.3202221550585875,0.1220667804744388,0.0,0.0,0.0,,,0.1320222155058587,False,6.356582645480886,6.356582645480886,,False,,False,True,unresolved_peak_lower_bound,evaluated,2026-04-07T00:00:00+00:00,3.1,1.7797778449414126,1.3202221550585875,1.143,1.0209332195255612,0.12206678047443886,6.356582645480886,4.5422794179030985,5.625,4.416666666666667,-1.208333333333333,0.7851851851851852,True
54,2026-04-07T00:00:00+00:00,2026-04-08T06:00:00+00:00,30.0,2026-04-14T00:00:00+00:00,next_rain_event,True,1.143,3.1,0.1368761872650966,0.1769571384536987,3.912042765510878,2026-04-07T10:00:00+00:00,10.0,2026-04-14T00:00:00+00:00,4.54028575897956,0.4047928637048111,23.211674285402328,,,5,5,1.0,5.771721273380709,7.821049809455872,80.95238095238095,0.0,0.0,0.0,0.0,4.988594850152731,6.331449925899506,50.0,0.0,0.0,0.0,0.0,5.513354006330094,7.494949868589174,75.0,0.0,0.0,0.0,0.0,6.318304845225066,7.821049809455872,100.0,0.0,0.0,0.0,0.0,5.057112312875688,5.449299804866314,75.0,0.0,0.0,0.0,0.0,6.331449925899506,6.331449925899506,100.0,0.0,0.0,0.0,0.0,4.665209864825011,5.39879984408617,20.0,0.0,0.0,0.0,0.0,5.771721273380709,0.8643166594270981,0.955235664576838,30.0,mixed_or_weak,True,censored_lower_bound,False,False,evaluated,2026-04-14T00:00:00+00:00,4.54028575897956,0.4047928637048111,4.54028575897956,0.4047928637048111,0.0,0.0,0.0,,,0.454028575897956,False,23.211674285402328,23.211674285402328,,False,,False,True,unresolved_peak_lower_bound,evaluated,2026-04-14T00:00:00+00:00,6.04,1.4997142410204398,4.54028575897956,1.357,0.9522071362951888,0.40479286370481116,23.211674285402328,15.662284826869133,16.083333333333332,14.083333333333334,-1.9999999999999982,0.8756476683937825,True
55,2026-04-14T00:00:00+00:00,2026-04-16T06:00:00+00:00,54.0,2026-04-24T12:00:00+00:00,next_rain_event,True,1.357,6.04,0.0025976189700443,0.0887255927809747,6.284133760389522,2026-04-14T05:00:00+00:00,5.0,2026-04-24T12:00:00+00:00,10.868487821805674,0.7990733601433044,43.68724717151736,,,9,9,1.0,17.906660253970628,21.73894963040948,100.0,100.0,30.95238095238096,0.0,0.0,19.943217075994472,20.948374539613724,100.0,100.0,70.0,0.0,0.0,14.871918365339903,16.667324636131525,100.0,100.0,0.0,0.0,0.0,18.709226976137145,21.73894963040948,100.0,100.0,30.0,0.0,0.0,18.917674783311668,20.113474628597032,100.0,100.0,25.0,0.0,0.0,20.74524936702801,20.74524936702801,100.0,100.0,100.0,0.0,0.0,20.603244451934007,20.948374539613724,100.0,100.0,100.0,0.0,0.0,17.906660253970628,1.113731806665191,0.8305244056910165,54.0,widespread_basin,True,censored_lower_bound,False,False,evaluated,2026-04-24T12:00:00+00:00,10.868487821805674,0.7990733601433044,10.868487821805674,0.7990733601433044,0.0,0.0,0.0,,,1.0868487821805677,False,43.68724717151736,43.68724717151736,,False,,False,True,unresolved_peak_lower_bound,evaluated,2026-04-24T12:00:00+00:00,13.6,2.7315121781943255,10.868487821805674,1.846,1.0469266398566957,0.7990733601433044,43.687247171517356,29.310434115227746,24.541666666666668,24.333333333333332,-0.2083333333333357,0.9915110356536502,True
56,2026-04-24T12:00:00+00:00,2026-04-26T18:00:00+00:00,54.0,2026-05-10T18:00:00+00:00,analysis_window_limit,True,1.846,13.6,0.3690118941026626,0.484205938735699,0.5404952224967663,2026-04-24T19:00:00+00:00,7.0,2026-04-29T15:00:00+00:00,1.50361356894199,0.1135439274851026,2.613390069703184,,,9,9,1.0,3.684061809709029,5.394899845123291,7.142857142857142,0.0,0.0,0.0,0.0,3.9843499034643175,5.394899845123291,20.0,0.0,0.0,0.0,0.0,2.76046451414004,3.899049859493971,0.0,0.0,0.0,0.0,0.0,4.088076140172779,5.063999786973,5.0,0.0,0.0,0.0,0.0,3.3850311879068613,3.915324896574021,0.0,0.0,0.0,0.0,0.0,5.394899845123291,5.394899845123291,100.0,0.0,0.0,0.0,0.0,4.181694887578487,5.095924839377403,20.0,0.0,0.0,0.0,0.0,3.684061809709029,1.0815100585348227,0.7492991857153622,54.0,tributary_localized_carrot_creek,True,censored_lower_bound,False,False,evaluated,2026-04-29T15:00:00+00:00,1.50361356894199,0.126117225597991,0.4600706202322868,0.0689039693234994,267.0,1.0435429487097032,0.69402336495539,0.009505384201458,-1.7149513364955737e-05,0.150361356894199,True,2.613390069703184,0.7996362995867791,,False,,True,False,resolved_peak,evaluated,2026-04-29T15:00:00+00:00,11.8,10.29638643105801,1.50361356894199,1.766,1.6524560725148973,0.11354392748510267,2.613390069703184,3.1259214900230945,2.5,3.0833333333333335,0.5833333333333335,1.2333333333333334,True
57,2026-05-14T06:00:00+00:00,2026-05-14T12:00:00+00:00,6.0,2026-05-28T12:00:00+00:00,analysis_window_limit,True,1.2280000000000002,4.345,0.1218113120731209,0.1219053596876272,0.177780357886582,2026-05-14T10:00:00+00:00,4.0,2026-05-14T20:00:00+00:00,0.3735961267165253,0.0429129511662955,1.2031815609456642,2026-05-15T10:00:00+00:00,14.0,1,1,1.0,2.46057375343073,6.090199947357178,9.523809523809524,0.0,0.0,0.0,0.0,2.7431599378585814,5.052599906921387,10.0,0.0,0.0,0.0,0.0,4.0896832545598345,6.090199947357178,25.0,0.0,0.0,0.0,0.0,1.341814960539341,3.5037999153137207,0.0,0.0,0.0,0.0,0.0,3.85717499256134,5.052599906921387,25.0,0.0,0.0,0.0,0.0,1.100499987602234,1.100499987602234,0.0,0.0,0.0,0.0,0.0,2.180479884147644,3.5247998237609863,0.0,0.0,0.0,0.0,0.0,2.46057375343073,1.1148456468877823,1.6620852144170315,6.0,upper_lake_chain_concentrated,True,censored_lower_bound,False,False,evaluated,2026-05-14T20:00:00+00:00,0.3735961267165253,0.0429129511662955,0.2862569301382768,0.0207431580345267,328.0,0.0873391965782485,0.2337797164704524,0.0132806515360723,0.0270313568717591,0.1,False,1.2031815609456642,0.9219021167653104,2026-05-15T10:00:00+00:00,True,14.0,False,True,unresolved_peak_lower_bound,evaluated,2026-05-14T20:00:00+00:00,4.535,4.161403873283475,0.3735961267165253,1.2534999999999998,1.2105870488337043,0.042912951166295565,1.2031815609456642,1.444327303842464,1.2083333333333333,1.4583333333333333,0.25,1.206896551724138,True
58,2026-05-31T12:00:00+00:00,2026-06-03T00:00:00+00:00,60.0,2026-06-04T18:00:00+00:00,next_rain_event,True,0.806,0.882,0.0416738084029583,0.2689618976215742,0.3247535626190554,2026-05-31T16:00:00+00:00,4.0,2026-06-02T03:00:00+00:00,1.463345809629141,0.2559911567509318,9.2921200254672,,,10,10,1.0,61.43210318383007,76.68684680759907,100.0,100.0,100.0,100.0,85.71428571428571,73.13232310116291,76.68684680759907,100.0,100.0,100.0,100.0,100.0,50.710190461948514,61.40714865922928,100.0,100.0,100.0,100.0,50.0,62.01514085829258,71.51314701139927,100.0,100.0,100.0,100.0,100.0,71.80189825035632,73.26799774169922,100.0,100.0,100.0,100.0,100.0,71.68009789288044,71.68009789288044,100.0,100.0,100.0,100.0,100.0,74.48710802346469,76.68684680759907,100.0,100.0,100.0,100.0,100.0,61.43210318383007,1.1904577462100066,0.8254672692908268,60.0,widespread_basin,True,censored_lower_bound,False,False,evaluated,2026-06-02T03:00:00+00:00,1.463345809629141,0.2624425175798748,1.4345071698372978,0.2624425175798748,63.0,0.0288386397918432,0.0197073306952318,0.0853714177308599,0.1411269902447942,0.1463345809629141,False,9.2921200254672,9.108997143265531,,False,,False,True,unresolved_peak_lower_bound,evaluated,2026-06-02T03:00:00+00:00,2.08,0.616654190370859,1.463345809629141,1.024,0.7680088432490682,0.25599115675093187,9.292120025467199,11.087246972169678,7.833333333333333,10.291666666666666,2.458333333333333,1.3138297872340425,True
59,2026-06-04T18:00:00+00:00,2026-06-06T00:00:00+00:00,30.0,2026-06-07T12:00:00+00:00,next_rain_event,True,0.971,1.66,0.0007476190166059,32.32524141360079,61.70127281955709,2026-06-05T02:00:00+00:00,8.0,2026-06-05T22:00:00+00:00,0.8706277948096262,0.1357254845528127,4.521169906448734,,,5,5,1.0,7.38663374147256,11.47654977440834,83.33333333333334,23.809523809523807,0.0,0.0,0.0,6.884484827925917,10.540949776768684,100.0,10.0,0.0,0.0,0.0,4.501479136447112,6.920824944972992,41.66666666666667,0.0,0.0,0.0,0.0,9.36880096126115,11.47654977440834,100.0,45.0,0.0,0.0,0.0,5.807387303648284,6.467800013720989,100.0,0.0,0.0,0.0,0.0,10.540949776768684,10.540949776768684,100.0,100.0,0.0,0.0,0.0,7.01486985757947,8.584899973124266,100.0,0.0,0.0,0.0,0.0,7.38663374147256,0.9320192483989956,0.6094087366445925,30.0,tributary_localized_carrot_creek,False,antecedent_rain_overlap,False,False,evaluated,2026-06-05T22:00:00+00:00,0.8706277948096262,0.1357254845528127,0.8255951402579895,0.1304105873102611,38.0,0.0450326545516366,0.051724347442277,0.0852427467856695,0.0509768569006059,0.1,False,4.521169906448734,4.287315343362012,,False,,False,False,antecedent_rain_overlap,evaluated,2026-06-05T22:00:00+00:00,2.3,1.4293722051903737,0.8706277948096262,1.0765,0.9407745154471873,0.13572548455281275,4.521169906448734,5.286496006332592,4.166666666666667,5.125,0.958333333333333,1.23,True
60,2026-06-07T12:00:00+00:00,2026-06-08T18:00:00+00:00,30.0,2026-06-10T06:00:00+00:00,next_rain_event,True,1.031,1.96,0.0275214278870926,7.458905168035665,68.89453275661245,2026-06-07T17:00:00+00:00,5.0,2026-06-08T22:00:00+00:00,0.7163663050012057,0.1138928990636057,3.5344725165620754,,,5,5,1.0,4.165732685058001,11.458350006490946,26.1904761904762,4.761904761904762,0.0,0.0,0.0,3.7128549653338254,5.451199859380722,20.0,0.0,0.0,0.0,0.0,7.3362248982302845,11.458350006490946,75.0,16.666666666666664,0.0,0.0,0.0,2.489876217016717,4.0339498817920685,0.0,0.0,0.0,0.0,0.0,4.846587413921952,5.451199859380722,50.0,0.0,0.0,0.0,0.0,1.3093999922275543,1.3093999922275543,0.0,0.0,0.0,0.0,0.0,3.286560001084581,4.880024999380112,0.0,0.0,0.0,0.0,0.0,4.165732685058001,0.891284978186768,1.761088733452454,30.0,upper_lake_chain_concentrated,False,antecedent_rain_overlap,False,False,evaluated,2026-06-08T22:00:00+00:00,0.7163663050012057,0.1138928990636057,0.6192055223447805,0.0938302172914191,32.0,0.0971607826564251,0.1356300289085506,0.0781358975963411,0.1117945798726713,0.1,False,3.5344725165620754,3.055091906964284,,False,,False,False,antecedent_rain_overlap,evaluated,2026-06-08T22:00:00+00:00,2.38,1.6636336949987942,0.7163663050012057,1.107,0.9931071009363942,0.11389289906360578,3.5344725165620754,4.304816861663347,3.2916666666666665,4.208333333333333,0.9166666666666665,1.2784810126582278,True
61,2026-06-10T06:00:00+00:00,2026-06-11T00:00:00+00:00,18.0,2026-06-15T18:00:00+00:00,next_rain_event,True,1.052,2.02,0.2984916632108035,4.489062442921012,11.924934873509866,2026-06-10T12:00:00+00:00,6.0,2026-06-15T18:00:00+00:00,0.8884517214314248,0.1283829873941719,5.167231645078161,,,3,3,1.0,4.788256710838704,5.956575408577919,26.1904761904762,0.0,0.0,0.0,0.0,4.469810178875923,5.479800209403038,20.0,0.0,0.0,0.0,0.0,5.100700214505196,5.956575408577919,50.0,0.0,0.0,0.0,0.0,4.760013874620199,5.905150204896927,15.0,0.0,0.0,0.0,0.0,4.188343904912472,4.529950201511383,0.0,0.0,0.0,0.0,0.0,4.440375193953514,4.440375193953514,0.0,0.0,0.0,0.0,0.0,4.700870195031166,5.479800209403038,40.0,0.0,0.0,0.0,0.0,4.788256710838704,0.933494264991694,1.0652520369175789,18.0,mixed_or_weak,False,antecedent_rain_overlap,False,False,evaluated,2026-06-15T18:00:00+00:00,0.8884517214314248,0.1283829873941719,0.8884517214314248,0.1283829873941719,0.0,0.0,0.0,,,0.1,False,5.167231645078161,5.167231645078161,,False,,False,False,antecedent_rain_overlap,evaluated,2026-06-15T18:00:00+00:00,1.84,0.9515482785685753,0.8884517214314248,1.036,0.907617012605828,0.12838298739417198,5.167231645078161,5.099046846021098,4.666666666666667,4.916666666666667,0.25,1.0535714285714286,True
62,2026-06-15T18:00:00+00:00,2026-06-19T00:00:00+00:00,78.0,2026-06-20T06:00:00+00:00,next_rain_event,True,1.036,1.84,0.0070678569803324,0.0088333330682611,5.368494795676919,2026-06-16T05:00:00+00:00,11.0,2026-06-17T05:00:00+00:00,0.8774831700526184,0.139103238845725,4.444048523415543,,,13,13,1.0,14.741169122876489,20.52862566837576,100.0,100.0,4.761904761904762,0.0,0.0,15.683062578039245,20.52862566837576,100.0,100.0,10.0,0.0,0.0,14.3272063776094,15.800525122671388,100.0,100.0,0.0,0.0,0.0,14.518600042455365,20.15865013014991,100.0,100.0,5.0,0.0,0.0,13.733050117269158,14.284350197762253,100.0,100.0,0.0,0.0,0.0,19.18035039433744,19.18035039433744,100.0,100.0,0.0,0.0,0.0,16.543614983395674,20.52862566837576,100.0,100.0,20.0,0.0,0.0,14.741169122876489,1.0638954378252845,0.971917916291682,78.0,widespread_basin,True,censored_lower_bound,False,False,evaluated,2026-06-17T05:00:00+00:00,0.8774831700526184,0.139103238845725,0.5707789012031724,0.0714656336263106,73.0,0.306704268849446,0.3495272380335846,-0.1264426418090459,-0.1424122246184657,0.1,True,4.444048523415543,2.8907325173388774,,False,,True,False,resolved_peak,evaluated,2026-06-17T05:00:00+00:00,2.42,1.5425168299473815,0.8774831700526184,1.136,0.9968967611542748,0.13910323884572506,4.4440485234155425,5.246448572794471,4.083333333333333,5.083333333333333,1.0,1.2448979591836735,True
63,2026-06-20T06:00:00+00:00,2026-06-23T00:00:00+00:00,66.0,2026-06-27T00:00:00+00:00,next_rain_event,True,0.9895,1.55,0.0627452366669395,5.866213790743911,14.819903644601473,2026-06-20T15:00:00+00:00,9.0,2026-06-27T00:00:00+00:00,10.908965880181947,1.302066185927365,73.83765428571174,,,11,11,1.0,94.70333673450207,112.00994637608528,100.0,100.0,100.0,100.0,100.0,102.07868193089962,111.20129679143427,100.0,100.0,100.0,100.0,100.0,82.73359368679424,99.0572474002838,100.0,100.0,100.0,100.0,100.0,98.19750996492805,112.00994637608528,100.0,100.0,100.0,100.0,100.0,109.23219692893326,111.20129679143427,100.0,100.0,100.0,100.0,100.0,91.6775971353054,91.6775971353054,100.0,100.0,100.0,100.0,100.0,98.43608689159154,105.02529665082692,100.0,100.0,100.0,100.0,100.0,94.70333673450207,1.0778784090477624,0.8736080114973703,66.0,widespread_basin,False,antecedent_rain_overlap,False,False,evaluated,2026-06-27T00:00:00+00:00,10.908965880181947,1.302066185927365,10.908965880181947,1.302066185927365,0.0,0.0,0.0,,,1.090896588018195,False,73.83765428571174,73.83765428571174,,False,,False,False,antecedent_rain_overlap,evaluated,2026-06-27T00:00:00+00:00,11.3,0.3910341198180534,10.908965880181947,2.122,0.8199338140726348,1.302066185927365,73.83765428571174,54.557871980708505,33.166666666666664,39.875,6.708333333333336,1.2022613065326635,True
